Date,Close,combined_score
2024-06-24 22:15:00,59986.5234375,0.5982029518604279
2024-06-24 22:15:00,60033.28125,0.5982029518604279
2024-06-24 22:15:00,60127.64453125,0.5982029518604279
2024-06-25 03:00:00,60661.01953125,0.616807766866684
2024-06-25 03:00:00,61133.8984375,0.616807766866684
2024-06-25 03:00:00,61177.8125,0.616807766866684
2024-06-25 07:45:00,60751.265625,0.2695635049581528
2024-06-25 07:45:00,60682.96484375,0.2695635049581528
2024-06-25 07:45:00,60626.96875,0.2695635049581528
2024-06-25 17:30:00,61637.546875,0.04850661945343018
2024-06-25 17:30:00,61622.70703125,0.04850661945343018
2024-06-25 17:30:00,61579.41796875,0.04850661945343018
2024-06-26 02:30:00,62215.11328125,0.4903279265403747
2024-06-26 02:30:00,62168.60546875,0.4903279265403747
2024-06-26 02:30:00,62129.26953125,0.4903279265403747
2024-06-26 03:00:00,62024.01171875,0.2756436534643173
2024-06-26 03:00:00,62006.5625,0.2756436534643173
2024-06-26 03:00:00,62019.95703125,0.2756436534643173
2024-06-27 01:00:00,60854.23828125,0.3754747038245201
2024-06-27 01:00:00,60921.5,0.3754747038245201
2024-06-27 01:00:00,60959.64453125,0.3754747038245201
2024-06-27 03:00:00,60947.7578125,0.036402949666976936
2024-06-27 03:00:00,60937.13671875,0.036402949666976936
2024-06-27 03:00:00,60972.30078125,0.036402949666976936
2024-06-27 09:45:00,61049.44921875,0.2733560571193695
2024-06-27 09:45:00,61133.91796875,0.2733560571193695
2024-06-27 09:45:00,61249.08203125,0.2733560571193695
2024-06-27 17:30:00,61801.0546875,0.5703014754772187
2024-06-27 17:30:00,61784.28125,0.5703014754772187
2024-06-27 17:30:00,61752.6640625,0.5703014754772187
2024-06-27 21:30:00,61469.26171875,0.6544259249687194
2024-06-27 21:30:00,61469.26171875,0.2618890255689621
2024-06-27 21:30:00,61462.984375,0.6544259249687194
2024-06-27 21:30:00,61462.984375,0.2618890255689621
2024-06-27 21:30:00,61489.046875,0.6544259249687194
2024-06-27 21:30:00,61489.046875,0.2618890255689621
2024-06-28 02:45:00,61551.55859375,0.033240686917305
2024-06-28 02:45:00,61639.7890625,0.033240686917305
2024-06-28 02:45:00,61665.02734375,0.033240686917305
2024-06-28 09:45:00,61363.2734375,0.6178361117839813
2024-06-28 09:45:00,61473.61328125,0.6178361117839813
2024-06-28 09:45:00,61470.9296875,0.6178361117839813
2024-06-30 16:45:00,61539.9765625,0.3841576260328293
2024-06-30 16:45:00,61523.08984375,0.3841576260328293
2024-06-30 16:45:00,61521.4296875,0.3841576260328293
2024-07-01 03:15:00,63362.4375,0.5183993272066116
2024-07-01 03:15:00,63370.03515625,0.5183993272066116
2024-07-01 03:15:00,63391.75,0.5183993272066116
2024-07-01 08:00:00,63198.65234375,0.4233108136177063
2024-07-01 08:00:00,63227.72265625,0.4233108136177063
2024-07-01 08:00:00,63209.640625,0.4233108136177063
2024-07-02 02:45:00,62936.953125,0.39882946999073027
2024-07-02 02:45:00,62945.109375,0.39882946999073027
2024-07-02 02:45:00,62931.58203125,0.39882946999073027
2024-07-03 02:45:00,61223.93359375,0.16657877428531648
2024-07-03 02:45:00,61242.41796875,0.16657877428531648
2024-07-03 02:45:00,61250.31640625,0.16657877428531648
2024-07-03 11:45:00,60269.98046875,0.2046767150402069
2024-07-03 11:45:00,60265.01171875,0.2046767150402069
2024-07-03 11:45:00,60289.8203125,0.2046767150402069
2024-07-03 15:15:00,60089.2890625,0.6131418929100036
2024-07-03 15:15:00,60291.6953125,0.6131418929100036
2024-07-03 15:15:00,60360.23046875,0.6131418929100036
2024-07-03 18:15:00,60276.58984375,0.13378050899505614
2024-07-03 18:15:00,60310.359375,0.13378050899505614
2024-07-03 18:15:00,60327.22265625,0.13378050899505614
2024-07-04 02:45:00,58994.8828125,0.5134237131118774
2024-07-04 02:45:00,59000.53515625,0.5134237131118774
2024-07-04 02:45:00,58971.1796875,0.5134237131118774
2024-07-04 11:00:00,57895.7578125,0.6380564507246018
2024-07-04 11:00:00,58045.52734375,0.6380564507246018
2024-07-04 11:00:00,57931.73046875,0.6380564507246018
2024-07-04 12:15:00,57574.25390625,0.4491854730129242
2024-07-04 12:15:00,57442.53515625,0.4491854730129242
2024-07-04 12:15:00,57446.73046875,0.4491854730129242
2024-07-04 14:00:00,57402.17578125,0.10015893034934997
2024-07-04 14:00:00,57219.30859375,0.10015893034934997
2024-07-04 14:00:00,57185.03125,0.10015893034934997
2024-07-04 15:30:00,57390.984375,0.2515306770801544
2024-07-04 15:30:00,57418.34375,0.2515306770801544
2024-07-04 15:30:00,57641.9296875,0.2515306770801544
2024-07-04 19:30:00,58567.83203125,0.5268684276342392
2024-07-04 19:30:00,58603.90625,0.5268684276342392
2024-07-04 19:30:00,58375.93359375,0.5268684276342392
2024-07-04 22:00:00,58530.91015625,0.42407714328765866
2024-07-04 22:00:00,58668.66796875,0.42407714328765866
2024-07-04 22:00:00,58537.828125,0.42407714328765866
2024-07-05 02:45:00,56700.2265625,0.21367815136909485
2024-07-05 02:45:00,56579.1015625,0.21367815136909485
2024-07-05 02:45:00,55994.515625,0.21367815136909485
2024-07-05 09:45:00,54500.49609375,0.3995569944381714
2024-07-05 09:45:00,54477.27734375,0.3995569944381714
2024-07-05 09:45:00,54506.203125,0.3995569944381714
2024-07-05 13:30:00,55680.234375,0.210694926404953
2024-07-05 13:30:00,55718.9140625,0.210694926404953
2024-07-05 13:30:00,55744.55078125,0.210694926404953
2024-07-05 15:30:00,56432.89453125,0.2258075326681137
2024-07-05 15:30:00,56352.7734375,0.2258075326681137
2024-07-05 15:30:00,56534.984375,0.2258075326681137
2024-07-05 19:15:00,56496.17578125,0.3951660692691803
2024-07-05 19:15:00,56532.1875,0.3951660692691803
2024-07-05 19:15:00,56719.109375,0.3951660692691803
2024-07-05 20:00:00,56439.23046875,0.09470358681678773
2024-07-05 20:00:00,56526.14453125,0.09470358681678773
2024-07-05 20:00:00,56438.265625,0.09470358681678773
2024-07-06 15:00:00,57066.80859375,0.14251075685024261
2024-07-06 15:00:00,57045.859375,0.14251075685024261
2024-07-06 15:00:00,56978.37109375,0.14251075685024261
2024-07-06 22:15:00,58049.5703125,-0.12103979995250702
2024-07-06 22:15:00,58039.453125,-0.12103979995250702
2024-07-06 22:15:00,58031.0078125,-0.12103979995250702
2024-07-07 05:00:00,57602.40234375,0.598032812833786
2024-07-07 05:00:00,57482.34765625,0.598032812833786
2024-07-07 05:00:00,57634.515625,0.598032812833786
2024-07-07 08:15:00,57440.98828125,0.528404309797287
2024-07-07 08:15:00,57445.3046875,0.528404309797287
2024-07-07 08:15:00,57438.82421875,0.528404309797287
2024-07-07 15:15:00,56911.44140625,0.19141119718551636
2024-07-07 15:15:00,56847.48046875,0.19141119718551636
2024-07-07 15:15:00,56897.08203125,0.19141119718551636
2024-07-08 03:15:00,55145.5546875,0.10576272902488709
2024-07-08 03:15:00,54995.7734375,0.10576272902488709
2024-07-08 03:15:00,54956.06640625,0.10576272902488709
2024-07-08 10:15:00,57678.03515625,0.5449392632246017
2024-07-08 10:15:00,57557.54296875,0.5449392632246017
2024-07-08 10:15:00,57525.390625,0.5449392632246017
2024-07-08 10:30:00,57391.0546875,0.46077833828926085
2024-07-08 10:30:00,57500.67578125,0.46077833828926085
2024-07-08 10:30:00,57423.00390625,0.46077833828926085
2024-07-08 18:00:00,56291.89453125,0.4941738634586334
2024-07-08 18:00:00,56196.8515625,0.4941738634586334
2024-07-08 18:00:00,56326.359375,0.4941738634586334
2024-07-08 21:30:00,56621.62890625,-0.010197235226631157
2024-07-08 21:30:00,56623.8828125,-0.010197235226631157
2024-07-08 21:30:00,56414.58984375,-0.010197235226631157
2024-07-09 02:45:00,57031.6015625,0.2942522466182709
2024-07-09 02:45:00,57095.55859375,0.2942522466182709
2024-07-09 02:45:00,57296.75390625,0.2942522466182709
2024-07-09 05:00:00,57324.65625,0.20792154967784882
2024-07-09 05:00:00,57287.8203125,0.20792154967784882
2024-07-09 05:00:00,57241.01953125,0.20792154967784882
2024-07-09 14:15:00,57675.4453125,0.08677984964847565
2024-07-09 14:15:00,57466.83203125,0.08677984964847565
2024-07-09 14:15:00,57593.1015625,0.08677984964847565
2024-07-09 14:30:00,57572.34765625,-0.03270449800491332
2024-07-09 14:30:00,57615.7109375,-0.03270449800491332
2024-07-09 14:30:00,57672.921875,-0.03270449800491332
2024-07-09 15:30:00,57113.2734375,0.2530025839805603
2024-07-09 15:30:00,57213.08984375,0.2530025839805603
2024-07-09 15:30:00,57273.01171875,0.2530025839805603
2024-07-09 19:00:00,57833.8359375,0.4010342205286026
2024-07-09 19:00:00,57768.34375,0.4010342205286026
2024-07-09 19:00:00,57809.94140625,0.4010342205286026
2024-07-09 19:30:00,57814.75,0.581493004846573
2024-07-09 19:30:00,57741.2265625,0.581493004846573
2024-07-09 19:30:00,57759.9609375,0.581493004846573
2024-07-10 02:30:00,57742.28515625,0.5260024765253066
2024-07-10 02:30:00,57796.671875,0.5260024765253066
2024-07-10 02:30:00,57811.3359375,0.5260024765253066
2024-07-10 07:15:00,59092.21484375,-0.09519599969387055
2024-07-10 07:15:00,59103.88671875,-0.09519599969387055
2024-07-10 07:15:00,59067.78125,-0.09519599969387055
2024-07-10 18:00:00,57671.02734375,0.4294118096590042
2024-07-10 18:00:00,57596.12109375,0.4294118096590042
2024-07-10 18:00:00,57667.31640625,0.4294118096590042
2024-07-10 19:30:00,57496.64453125,0.09559458999633791
2024-07-10 19:30:00,57501.234375,0.09559458999633791
2024-07-10 19:30:00,57493.7890625,0.09559458999633791
2024-07-10 20:00:00,57409.23828125,0.32404783592224123
2024-07-10 20:00:00,57392.8515625,0.32404783592224123
2024-07-10 20:00:00,57487.56640625,0.32404783592224123
2024-07-11 02:30:00,57952.00390625,-0.007026862120628363
2024-07-11 02:30:00,57861.91015625,-0.007026862120628363
2024-07-11 02:30:00,57871.5078125,-0.007026862120628363
2024-07-11 12:15:00,58561.94140625,0.5619365108013153
2024-07-11 12:15:00,58618.83984375,0.5619365108013153
2024-07-11 12:15:00,58810.09765625,0.5619365108013153
2024-07-11 12:30:00,59299.43359375,0.5572058549404144
2024-07-11 12:30:00,59096.4375,0.5572058549404144
2024-07-11 12:30:00,58990.8125,0.5572058549404144
2024-07-11 16:30:00,57716.3671875,0.37072494568824765
2024-07-11 16:30:00,57623.76953125,0.37072494568824765
2024-07-11 16:30:00,57603.359375,0.37072494568824765
2024-07-11 22:30:00,57498.265625,0.563337846827507
2024-07-11 22:30:00,57510.15234375,0.563337846827507
2024-07-11 22:30:00,57488.7265625,0.563337846827507
2024-07-12 02:30:00,57253.8125,0.6073187685728073
2024-07-12 02:30:00,57214.2890625,0.6073187685728073
2024-07-12 02:30:00,57281.12109375,0.6073187685728073
2024-07-12 07:30:00,57037.61328125,0.5334731892824173
2024-07-12 07:30:00,56937.046875,0.5334731892824173
2024-07-12 07:30:00,56982.5859375,0.5334731892824173
2024-07-12 09:45:00,57053.84375,-0.008850371789932254
2024-07-12 09:45:00,56902.99609375,-0.008850371789932254
2024-07-12 09:45:00,56948.01171875,-0.008850371789932254
2024-07-12 10:45:00,57164.92578125,0.24498601257801056
2024-07-12 10:45:00,57143.6171875,0.24498601257801056
2024-07-12 10:45:00,57174.31640625,0.24498601257801056
2024-07-13 00:00:00,57883.76171875,0.21067391335964203
2024-07-13 00:00:00,57883.0234375,0.21067391335964203
2024-07-13 00:00:00,57913.10546875,0.21067391335964203
2024-07-15 02:45:00,62517.7734375,0.7020190025329589
2024-07-15 02:45:00,62490.0390625,0.7020190025329589
2024-07-15 02:45:00,62625.859375,0.7020190025329589
2024-07-15 10:30:00,62784.4453125,0.44315238118171696
2024-07-15 10:30:00,62733.4921875,0.44315238118171696
2024-07-15 10:30:00,62739.75,0.44315238118171696
2024-07-15 14:00:00,62957.54296875,0.12961485981941223
2024-07-15 14:00:00,62905.12890625,0.12961485981941223
2024-07-15 14:00:00,62955.32421875,0.12961485981941223
2024-07-15 14:15:00,62869.71484375,0.3556917905807495
2024-07-15 14:15:00,62845.62890625,0.3556917905807495
2024-07-15 14:15:00,62868.48046875,0.3556917905807495
2024-07-15 16:00:00,63046.5234375,0.2546659945487976
2024-07-15 16:00:00,63029.06640625,0.2546659945487976
2024-07-15 16:00:00,63066.94921875,0.2546659945487976
2024-07-15 16:45:00,63493.046875,-0.07379690403938294
2024-07-15 16:45:00,63546.51953125,-0.07379690403938294
2024-07-15 16:45:00,63564.171875,-0.07379690403938294
2024-07-16 02:30:00,64618.12109375,0.6860779516220092
2024-07-16 02:30:00,64622.640625,0.6860779516220092
2024-07-16 02:30:00,64672.84375,0.6860779516220092
2024-07-16 10:00:00,63123.859375,0.3068552011489868
2024-07-16 10:00:00,63260.51171875,0.3068552011489868
2024-07-16 10:00:00,63325.2421875,0.3068552011489868
2024-07-16 12:00:00,63828.78515625,0.26574164628982544
2024-07-16 12:00:00,63715.13671875,0.26574164628982544
2024-07-16 12:00:00,63777.3359375,0.26574164628982544
2024-07-16 15:30:00,64501.1484375,0.12345505993366242
2024-07-16 15:30:00,64511.3828125,0.12345505993366242
2024-07-16 15:30:00,64663.91015625,0.12345505993366242
2024-07-16 20:00:00,65136.39453125,0.12786275339126588
2024-07-16 20:00:00,65166.703125,0.12786275339126588
2024-07-16 20:00:00,65089.82421875,0.12786275339126588
2024-07-16 23:15:00,64993.20703125,0.3502217233181
2024-07-16 23:15:00,64980.32421875,0.3502217233181
2024-07-16 23:15:00,65022.2421875,0.3502217233181
2024-07-17 02:45:00,65792.1015625,0.5987293366432189
2024-07-17 02:45:00,65614.109375,0.5987293366432189
2024-07-17 02:45:00,65637.984375,0.5987293366432189
2024-07-17 07:00:00,65521.22265625,0.3748883729934692
2024-07-17 07:00:00,65579.5390625,0.3748883729934692
2024-07-17 07:00:00,65525.3515625,0.3748883729934692
2024-07-17 09:15:00,65333.296875,0.28801429271698
2024-07-17 09:15:00,65487.859375,0.28801429271698
2024-07-17 09:15:00,65418.53125,0.28801429271698
2024-07-17 18:45:00,64509.1796875,-0.1488278269290924
2024-07-17 18:45:00,64444.83203125,-0.1488278269290924
2024-07-17 18:45:00,64506.4609375,-0.1488278269290924
2024-07-18 02:45:00,64703.8984375,0.3010555722236633
2024-07-18 02:45:00,64672.32421875,0.3010555722236633
2024-07-18 02:45:00,64690.76171875,0.3010555722236633
2024-07-18 10:00:00,64808.44140625,0.2163451462984085
2024-07-18 10:00:00,64744.7578125,0.2163451462984085
2024-07-18 10:00:00,64708.75,0.2163451462984085
2024-07-18 16:00:00,63394.04296875,0.37818565723896025
2024-07-18 16:00:00,63595.07421875,0.37818565723896025
2024-07-18 16:00:00,63658.85546875,0.37818565723896025
2024-07-19 02:45:00,63779.5546875,0.3140030050516128
2024-07-19 02:45:00,63684.8046875,0.3140030050516128
2024-07-19 02:45:00,63774.39453125,0.3140030050516128
2024-07-19 11:00:00,64093.75,0.24825170636177063
2024-07-19 11:00:00,64018.8984375,0.24825170636177063
2024-07-19 11:00:00,63989.5546875,0.24825170636177063
2024-07-22 03:00:00,68055.0,0.5116842977523803
2024-07-22 03:00:00,67947.28125,0.5116842977523803
2024-07-22 03:00:00,68027.4375,0.5116842977523803
2024-07-22 05:45:00,67575.9921875,0.24703407802581787
2024-07-22 05:45:00,67671.703125,0.24703407802581787
2024-07-22 05:45:00,67657.28125,0.24703407802581787
2024-07-23 03:00:00,67631.8359375,0.42439040036201475
2024-07-23 03:00:00,67654.4140625,0.42439040036201475
2024-07-23 03:00:00,67654.2578125,0.42439040036201475
2024-07-23 04:00:00,67523.34375,0.16242586076259613
2024-07-23 04:00:00,67504.0234375,0.16242586076259613
2024-07-23 04:00:00,67500.8359375,0.16242586076259613
2024-07-23 21:00:00,65827.6171875,0.1471092253923416
2024-07-23 21:00:00,65920.7890625,0.1471092253923416
2024-07-23 21:00:00,65924.484375,0.1471092253923416
